host,endpoint,confidence,auth,oauth_confirmed,http_status,server_name,server_version,protocol_version,capabilities,authorization_endpoint,token_endpoint,registration_endpoint,dynamic_client_registration,scopes,issuer,prm_url,www_authenticate,discovery_source,platform_auth
fc.de,https://fc.de/api/mcp,A_verified_mcp,none_public,False,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",,,,False,,,,,dns_apex_spray,shopify_storefront
cduniverse.com,https://cduniverse.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/65244889270/oauth/authorize,https://shopify.com/authentication/65244889270/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/65244889270,https://cduniverse.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
ericclapton.com,https://ericclapton.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/66629042498/oauth/authorize,https://shopify.com/authentication/66629042498/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/66629042498,https://ericclapton.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
dakine.com,https://dakine.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/24231411792/oauth/authorize,https://shopify.com/authentication/24231411792/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/24231411792,https://dakine.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
frys.com,https://frys.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/73806938329/oauth/authorize,https://shopify.com/authentication/73806938329/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/73806938329,https://frys.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
fantagraphics.com,https://fantagraphics.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.fantagraphics.com/authentication/oauth/authorize,https://account.fantagraphics.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/32273399944,https://fantagraphics.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
anastasiabeverlyhills.com,https://anastasiabeverlyhills.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/75102191907/oauth/authorize,https://shopify.com/authentication/75102191907/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/75102191907,,,dns_apex_spray,shopify_storefront
gerbergear.com,https://gerbergear.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.gerbergear.com/authentication/oauth/authorize,https://account.gerbergear.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/74048766124,https://gerbergear.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
choosemuse.com,https://choosemuse.com/api/mcp,A_verified_mcp,none_public,False,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",,,,False,,,,,dns_apex_spray,shopify_storefront
fashionnova.com,https://fashionnova.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.fashionnova.com/authentication/oauth/authorize,https://account.fashionnova.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/2939277,https://fashionnova.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
gardeners.com,https://gardeners.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/77090324705/oauth/authorize,https://shopify.com/authentication/77090324705/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/77090324705,https://gardeners.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
hulkapps.com,https://hulkapps.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/15647647/oauth/authorize,https://shopify.com/authentication/15647647/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/15647647,https://hulkapps.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
fcb.ch,https://fcb.ch/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/92387901821/oauth/authorize,https://shopify.com/authentication/92387901821/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/92387901821,https://fcb.ch/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
buywptemplates.com,https://buywptemplates.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/64660439192/oauth/authorize,https://shopify.com/authentication/64660439192/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/64660439192,,,dns_apex_spray,shopify_storefront
collins.co.uk,https://collins.co.uk/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/24733068/oauth/authorize,https://shopify.com/authentication/24733068/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/24733068,https://collins.co.uk/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
bushnell.com,https://bushnell.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/94727962920/oauth/authorize,https://shopify.com/authentication/94727962920/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/94727962920,https://bushnell.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
doshaburi.com,https://doshaburi.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/28739526/oauth/authorize,https://shopify.com/authentication/28739526/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/28739526,https://doshaburi.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
cbdfx.com,https://cbdfx.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.cbdfx.com/authentication/oauth/authorize,https://account.cbdfx.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/69397577879,https://cbdfx.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
100percentpure.com,https://100percentpure.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/6481955/oauth/authorize,https://shopify.com/authentication/6481955/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/6481955,https://100percentpure.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
builddirect.com,https://builddirect.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/74442899753/oauth/authorize,https://shopify.com/authentication/74442899753/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/74442899753,https://builddirect.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
dcshoes.com,https://dcshoes.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.dcshoes.com/authentication/oauth/authorize,https://account.dcshoes.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/62842601625,https://dcshoes.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
brookstone.com,https://brookstone.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.brookstone.com/authentication/oauth/authorize,https://account.brookstone.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/26222264423,https://brookstone.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
defjam.com,https://defjam.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/19786859/oauth/authorize,https://shopify.com/authentication/19786859/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/19786859,https://defjam.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
confluenceoutdoor.com,https://confluenceoutdoor.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/73797206317/oauth/authorize,https://shopify.com/authentication/73797206317/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/73797206317,,,dns_apex_spray,shopify_storefront
ateliertrottinette.ch,https://ateliertrottinette.ch/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.ateliertrottinette.ch/authentication/oauth/authorize,https://account.ateliertrottinette.ch/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/94320755066,https://ateliertrottinette.ch/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
giunti.it,https://giunti.it/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/72983576897/oauth/authorize,https://shopify.com/authentication/72983576897/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/72983576897,,,dns_apex_spray,shopify_storefront
ashdeco.com,https://ashdeco.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/90759856435/oauth/authorize,https://shopify.com/authentication/90759856435/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/90759856435,https://ashdeco.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
designmiami.com,https://designmiami.com/api/mcp,A_verified_mcp,none_public,False,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",,,,False,,,,,dns_apex_spray,shopify_storefront
chroniclebooks.com,https://chroniclebooks.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://accounts.chroniclebooks.com/authentication/oauth/authorize,https://accounts.chroniclebooks.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/26172915805,https://chroniclebooks.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
groworganic.com,https://groworganic.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.groworganic.com/authentication/oauth/authorize,https://account.groworganic.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/6113919089,,,dns_apex_spray,shopify_storefront
davisnet.com,https://davisnet.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/51559923873/oauth/authorize,https://shopify.com/authentication/51559923873/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/51559923873,https://davisnet.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
4ocean.com,https://4ocean.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/9961022/oauth/authorize,https://shopify.com/authentication/9961022/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/9961022,https://4ocean.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
cheefbotanicals.com,https://cheefbotanicals.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.cheefbotanicals.com/authentication/oauth/authorize,https://account.cheefbotanicals.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/69533008064,https://cheefbotanicals.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
3dtotal.com,https://3dtotal.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/49143087266/oauth/authorize,https://shopify.com/authentication/49143087266/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/49143087266,https://3dtotal.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
duiko.guru,https://duiko.guru/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.duiko.guru/authentication/oauth/authorize,https://account.duiko.guru/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/86789587286,https://duiko.guru/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
dk.com,https://dk.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/63578046521/oauth/authorize,https://shopify.com/authentication/63578046521/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/63578046521,https://dk.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
arkivmusic.com,https://arkivmusic.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/61434233066/oauth/authorize,https://shopify.com/authentication/61434233066/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/61434233066,https://arkivmusic.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
artfire.com,https://artfire.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.lucasgift.com/authentication/oauth/authorize,https://account.lucasgift.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/52849574071,https://artfire.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
explodingkittens.com,https://explodingkittens.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/34591801483/oauth/authorize,https://shopify.com/authentication/34591801483/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/34591801483,https://explodingkittens.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
driesvannoten.com,https://driesvannoten.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/58974732484/oauth/authorize,https://shopify.com/authentication/58974732484/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/58974732484,https://driesvannoten.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
davidstea.com,https://davidstea.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.davidstea.com/authentication/oauth/authorize,https://account.davidstea.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/68737859824,https://davidstea.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
bluefly.com,https://bluefly.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.bluefly.com/authentication/oauth/authorize,https://account.bluefly.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/24834736191,https://bluefly.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
blink182.com,https://blink182.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/70594035955/oauth/authorize,https://shopify.com/authentication/70594035955/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/70594035955,https://blink182.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
blendtec.com,https://blendtec.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/21820257/oauth/authorize,https://shopify.com/authentication/21820257/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/21820257,https://blendtec.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
iogear.com,https://iogear.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/65420361981/oauth/authorize,https://shopify.com/authentication/65420361981/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/65420361981,https://iogear.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
bkconnection.com,https://bkconnection.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/89993085291/oauth/authorize,https://shopify.com/authentication/89993085291/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/89993085291,https://bkconnection.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
ctek.com,https://ctek.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.ctek.se/authentication/oauth/authorize,https://account.ctek.se/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/97491976524,https://ctek.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
ems.com,https://ems.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/90014974322/oauth/authorize,https://shopify.com/authentication/90014974322/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/90014974322,https://ems.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
inventables.com,https://inventables.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/60429828153/oauth/authorize,https://shopify.com/authentication/60429828153/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/60429828153,https://inventables.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
culturesforhealth.com,https://culturesforhealth.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/7707590720/oauth/authorize,https://shopify.com/authentication/7707590720/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/7707590720,https://culturesforhealth.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
anseladams.com,https://anseladams.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/11431542848/oauth/authorize,https://shopify.com/authentication/11431542848/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/11431542848,https://anseladams.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
arcticmonkeys.com,https://arcticmonkeys.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/65264910583/oauth/authorize,https://shopify.com/authentication/65264910583/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/65264910583,https://arcticmonkeys.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
anovaculinary.com,https://anovaculinary.com/api/mcp,A_verified_mcp,none_public,False,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",,,,False,,,,,dns_apex_spray,shopify_storefront
drbronner.com,https://drbronner.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.drbronner.com/authentication/oauth/authorize,https://account.drbronner.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/42434756772,https://drbronner.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
altn.com,https://altn.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/10326736932/oauth/authorize,https://shopify.com/authentication/10326736932/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/10326736932,https://altn.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
bee-link.com,https://bee-link.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/50513608884/oauth/authorize,https://shopify.com/authentication/50513608884/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/50513608884,https://bee-link.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
eartheasy.com,https://eartheasy.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/67045425197/oauth/authorize,https://shopify.com/authentication/67045425197/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/67045425197,https://eartheasy.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
eagles.com,https://eagles.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/74253173047/oauth/authorize,https://shopify.com/authentication/74253173047/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/74253173047,https://eagles.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
eaglecreek.com,https://eaglecreek.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.eaglecreek.com/authentication/oauth/authorize,https://account.eaglecreek.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/55401152649,https://eaglecreek.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
aeropress.com,https://aeropress.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.aeropress.com/authentication/oauth/authorize,https://account.aeropress.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/60187836659,https://aeropress.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
bebe.com,https://bebe.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.bebe.com/authentication/oauth/authorize,https://account.bebe.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/3379396672,,,dns_apex_spray,shopify_storefront
dvf.com,https://dvf.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/52534444186/oauth/authorize,https://shopify.com/authentication/52534444186/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/52534444186,https://dvf.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
harpercollins.com.au,https://harpercollins.com.au/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/48431759509/oauth/authorize,https://shopify.com/authentication/48431759509/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/48431759509,https://harpercollins.com.au/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
fermliving.com,https://fermliving.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.fermliving.com/authentication/oauth/authorize,https://account.fermliving.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/15033368640,https://fermliving.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
clifbar.com,https://clifbar.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.clifbar.com/authentication/oauth/authorize,https://account.clifbar.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/34106376325,https://clifbar.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
beautycounter.com,https://beautycounter.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/64284524711/oauth/authorize,https://shopify.com/authentication/64284524711/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/64284524711,https://beautycounter.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
hatjecantz.de,https://hatjecantz.de/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://shopify.com/authentication/58289488049/oauth/authorize,https://shopify.com/authentication/58289488049/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/58289488049,https://hatjecantz.de/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
fye.com,https://fye.com/api/mcp,A_verified_mcp,oauth,True,200,storefront-renderer,0.1.0,2025-06-18,"logging,prompts,resources,tools",https://account.fye.com/authentication/oauth/authorize,https://account.fye.com/authentication/oauth/token,,False,"openid,email,customer-account-api:full,customer-account-mcp-api:full",https://shopify.com/authentication/79074361652,https://fye.com/.well-known/oauth-protected-resource,,dns_apex_spray,shopify_storefront
